station_id,station_name,latitude,longitude,district_2024,charger_count,fast_charger_count,slow_charger_count,unknown_speed_count,public_charger_count,limited_charger_count,public_charger_ratio_percent,fast_charger_ratio_percent,representative_address,operator_name
PWE03279,송도웰카운티4단지,37.38168,126.64562,연수구,8,0,8,0,0,8,0.0,0.0,인천광역시 연수구 해송로30번길 20 주차장,파워큐브
PWE03916,청라29블럭호반베르디움,37.52749,126.63722,서구,19,0,19,0,0,19,0.0,0.0,인천광역시 서해구 청라커낼로 163,파워큐브
PWE04115,이안더테라스,37.385434006,126.71884518,남동구,48,0,48,0,0,48,0.0,0.0,인천광역시 남동구 에코중앙로84번길 42,파워큐브
PWE06259,송도sk뷰아파트,37.414124361,126.62490502,연수구,4,0,4,0,0,4,0.0,0.0,인천광역시 연수구 랜드마크로 19 지하주차장,파워큐브
PWE06277,계양산파크트루엘아파트,37.547365655,126.72226527,계양구,6,0,6,0,0,6,0.0,0.0,인천광역시 계양구 경명대로1045번길 31 지하주차장,파워큐브
PWE06290,더샵인천스카이타워1단지,37.469549587,126.66453881,미추홀구,19,0,19,0,0,19,0.0,0.0,"인천광역시 미추홀구 숙골로88번길 12 b2,b3,b4",파워큐브
PWE06454,학익현광1차아파트,37.437918379,126.65464525,미추홀구,18,0,18,0,0,18,0.0,0.0,인천광역시 미추홀구 한나루로357번길 165 지하주차장,파워큐브코리아
PWE06587,검단힐스테이트2차아파트,37.599619422,126.6633828,서구,3,0,3,0,0,3,0.0,0.0,인천광역시 검단구 완정로92번길 41 지하주차장,파워큐브
PWE06596,하나금융티아이빌딩,37.556101065,126.62873154,서구,12,0,12,0,0,12,0.0,0.0,인천광역시 서해구 에코로 167 지하주차장,파워큐브코리아
PWE06600,연수푸르지오3단지아파트,37.41647836,126.67766569,연수구,6,0,6,0,0,6,0.0,0.0,인천광역시 연수구 먼우금로 218 지하주차장,파워큐브코리아
PWE06601,연수푸르지오3단지상가오피스텔,37.416478369,126.67766569,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 먼우금로 218 지하주차장,파워큐브코리아
PWE06624,주안캐슬앤더샵에듀포레아파트,37.453970156,126.69280063,미추홀구,33,0,33,0,0,33,0.0,0.0,인천광역시 미추홀구 경원대로780번길 22 지하주차장,파워큐브
PWE06645,도화역대성유니드아파트,37.465627751,126.66848947,미추홀구,6,0,6,0,0,6,0.0,0.0,인천광역시 미추홀구 숙골로8번길 15 지하주차장,파워큐브
PWE06653,연수푸르지오4단지아파트,37.4168887,126.67694266,연수구,6,0,6,0,0,6,0.0,0.0,인천광역시 연수구 먼우금로 217 지하주차장,파워큐브
PWE06654,연수푸르지오4단지상가오피스텔,37.4168887,126.67694266,연수구,2,0,2,0,0,2,0.0,0.0,인천광역시 연수구 먼우금로 217 지하주차장,파워큐브
PWE06680,검단자이2단지아파트,37.595121485,126.64122969,서구,12,0,12,0,0,12,0.0,0.0,인천광역시 검단구 오동로 32 지하주차장,파워큐브
PWE06744,학익원흥아파트,37.438845546,126.65978044,미추홀구,3,0,3,0,0,3,0.0,0.0,인천광역시 미추홀구 한나루로341번길 38 지하주차장,파워큐브
PWE06753,송도삼성아파트,37.424223569,126.64624758,연수구,11,0,11,0,0,11,0.0,0.0,인천광역시 연수구 독배로40번길 18 지하주차장,파워큐브
PWE06817,희영무지개2차아파트,37.428925209,126.69507192,연수구,5,0,5,0,0,5,0.0,0.0,인천광역시 연수구 넘말로47번길 36 인천 연수구 넘말로47번길 36,파워큐브
PWE06822,희영무지개1차아파트,37.428149915,126.69532735,연수구,8,0,8,0,0,8,0.0,0.0,인천광역시 연수구 넘말로29번길 45,파워큐브
PWE06871,엔케이리움힐타워,37.451319021,126.67652296,미추홀구,30,0,30,0,0,30,0.0,0.0,인천광역시 미추홀구 미추홀대로597번길 58 B1 / B2 / B3,파워큐브
PWE06887,영종LH67단지아파트,37.50206814,126.56760794,중구,4,0,4,0,0,4,0.0,0.0,인천광역시 영종구 두미포로 244 B1,파워큐브
PWE06888,루원지웰시티푸르지오아파트,37.521462987,126.67395228,서구,11,0,11,0,0,11,0.0,0.0,인천광역시 서해구 가정로 406 B1 / B2 / B3,파워큐브
RS000001,신화여객,37.51763,126.658289,서구,16,16,0,0,16,0,100.0,100.0,인천광역시 서해구 원창로 90 주차장,리셀파워
S1100003,송도롯데캐슬캠퍼스타운아파트,37.389236323,126.66512759,연수구,10,0,10,0,0,10,0.0,0.0,"인천광역시 연수구 송도과학로27번길 55 지하 3층 101동 88, 92, 93, 94",(주)이브이에스이피
S1100004,송도롯데캐슬타운오피스텔,37.389236323,126.66512759,연수구,5,0,5,0,0,5,0.0,0.0,인천광역시 연수구 송도과학로27번길 55 오피스텔 94기둥,(주)이브이에스이피
S1100005,옥련현대4차아파트,37.425793397,126.6508212,연수구,2,0,2,0,0,2,0.0,0.0,인천광역시 연수구 한나루로105번길 68 404동 귀쪽 지하주차장,(주)이브이에스이피
SBSB0015,MJ 비즈타워점,37.476703,126.685719,서구,5,0,5,0,5,0,100.0,0.0,인천광역시 서해구 백범로 619 엠앤제이 비즈타워 5층 주차장,소프트베리
SBSB0020,검단탑병원점,37.592451,126.671103,서구,3,0,3,0,3,0,100.0,0.0,인천광역시 검단구 청마로19번길 5 지하 3층 주차장,소프트베리
SBSB0033,국민체육진흥공단 경정훈련원점,37.4296954,126.4370839,중구,3,0,3,0,3,0,100.0,0.0,인천광역시 영종구 영종해안남로 19-122 실외주차장,소프트베리
SBSB0040,검단탑프라자점,37.592879,126.672015,서구,10,2,8,0,10,0,100.0,20.0,인천광역시 검단구 청마로7번길 14,소프트베리
SBSB0060,대동도어점,37.361014,126.653163,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 첨단대로124번길 64 옥외주차장 정문 출입구 정면 옥외주차장,소프트베리
SF000051,뉴 더웰,37.465633,126.66451,미추홀구,1,0,1,0,1,0,100.0,0.0,인천광역시 미추홀구 경인로 195 뉴 더웰,(주)스타코프
SF000096,송악하얀집 2동 주차장,37.748445,126.482504,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 강화읍 북문길9번길 21 송악하얀집 2동,스타코프
SF000173,리코팰리스,37.49961,126.724683,부평구,1,0,1,0,0,1,0.0,0.0,인천광역시 남동구 간석로 2 인천 남동구 간석로 2,스타코프
SF000448,하늘문화센터 주차장,37.488199,126.427988,중구,3,0,3,0,2,1,66.67,0.0,인천광역시 영종구 영종해안북로 1000-26 하늘문화센터 주차장,스타코프
SF000561,하나 2차 아파트 주차장,37.439497,126.668615,미추홀구,1,0,1,0,0,1,0.0,0.0,인천광역시 미추홀구 매소홀로418번길 5 하나 2차 아파트 주차장,스타코프
SF000699,송도더샵그린스퀘어,37.373787145,126.65404024,연수구,20,0,20,0,20,0,100.0,0.0,인천광역시 연수구 송도문화로28번길 81 송도더샵그린스퀘어,(주)스타코프
SF000716,영종하늘도시 유승한내들,37.4868895,126.4990592,중구,20,0,20,0,20,0,100.0,0.0,인천광역시 영종구 영종대로252번길 38 영종하늘도시 유승한내들,스타코프
SF000717,인천청라제일풍경채 (21년 환경부 보조금),37.53864431,126.64879055,서구,20,0,20,0,20,0,100.0,0.0,인천광역시 서해구 청라한울로 95 인천청라제일풍경채 (21년 환경부 보조금),(주)스타코프
SF000734,인천하늘고등학교,37.495465712,126.50708029,중구,2,0,2,0,1,1,50.0,0.0,인천광역시 영종구 영종대로277번길 117 인천하늘고등학교,(주)스타코프
SF000823,송도더샵그린워크 3차 17블럭 아파트,37.399386217,126.63978111,연수구,8,0,8,0,8,0,100.0,0.0,인천광역시 연수구 아트센터대로97번길 20 송도더샵그린워크 3차 17블럭 아파트,스타코프
SF000837,송도 더샵 마스터뷰 22BL,37.382212741,126.63142446,연수구,4,0,4,0,0,4,0.0,0.0,인천광역시 연수구 컨벤시아대로274번길 35 송도 더샵 마스터뷰 22BL 지하 2층,스타코프
SF000838,영종 한신 더휴스카이파크아파트,37.500907885,126.56284845,중구,20,0,20,0,20,0,100.0,0.0,인천광역시 영종구 은하수로 229 영종 한신 더휴스카이파크아파트,스타코프
SF000874,스타일난다,37.379068071,126.63657024,연수구,1,0,1,0,1,0,100.0,0.0,인천광역시 연수구 벤처로36번길 26 스타일난다,스타코프
SF000875,청라한양수자인,37.538442239,126.6310394,서구,16,0,16,0,16,0,100.0,0.0,인천광역시 서해구 청라한내로 132 청라한양수자인,(주)스타코프
SF000877,송도더샵센트럴시티오피스텔,37.374219217,126.6499786,연수구,12,0,12,0,12,0,100.0,0.0,인천광역시 연수구 송도국제대로 261 송도더샵센트럴시티오피스텔,(주)스타코프
SF001088,부개동센트리움아파트,37.487572,126.7420691,부평구,15,0,15,0,15,0,100.0,0.0,인천광역시 부평구 경인로1099번길 39 부개동센트리움아파트,스타코프
SF001090,계산 신도 브래뉴아파트,37.542808042,126.72088439,계양구,12,0,12,0,12,0,100.0,0.0,인천광역시 계양구 계양대로 215 계산 신도 브래뉴아파트,(주)스타코프
SF001144,신용보증기금 (인천),37.453739295,126.62783983,중구,3,0,3,0,3,0,100.0,0.0,인천광역시 제물포구 서해대로 296 신용보증기금 (인천),스타코프
SF001145,신용보증기금 (인천중앙),37.445766764,126.70089467,남동구,3,0,3,0,1,2,33.33,0.0,인천광역시 남동구 성말로 1 신용보증기금 (인천중앙),(주)스타코프
SF001269,휴먼시아1단지숲속마을,37.406560399,126.71037891,남동구,4,0,4,0,4,0,100.0,0.0,인천광역시 남동구 은봉로165번길 24 휴먼시아1단지숲속마을,(주)스타코프
SF001300,검암풍림아이원2차아파트,37.568702433,126.68133799,서구,12,0,12,0,12,0,100.0,0.0,인천광역시 서해구 검암로 53 검암풍림아이원2차아파트,(주)스타코프
SF001319,한국아파트,37.446773991,126.63818097,미추홀구,12,0,12,0,12,0,100.0,0.0,인천광역시 미추홀구 매소홀로 121 한국아파트,(주)스타코프
SF001370,원당동문굿모닝힐아파트,37.593576173,126.69272702,서구,4,0,4,0,4,0,100.0,0.0,인천광역시 검단구 원당대로820번길 3 원당동문굿모닝힐아파트,스타코프
SF001371,마전대주파크빌아파트,37.610132495,126.66809296,서구,8,0,8,0,8,0,100.0,0.0,인천광역시 검단구 마전로99번길 8 마전대주파크빌아파트,(주)스타코프
SF001475,계산 현대아파트,37.537668705,126.73334001,계양구,20,0,20,0,20,0,100.0,0.0,인천광역시 계양구 계산로 171 계산 현대아파트,(주)스타코프
SF001736,엠코타운 아파트,37.5206032,126.7338347,부평구,20,0,20,0,20,0,100.0,0.0,인천광역시 부평구 후정로 7 엠코타운 아파트 지하 1층 - B1,스타코프
SF001869,지웰시티푸르지오,37.454401772,126.70777081,남동구,4,0,4,0,4,0,100.0,0.0,인천광역시 남동구 남동대로 809 지웰시티푸르지오,스타코프(주)스타코프
SF001921,영종신명스카이뷰주얼리,37.48551828,126.55587224,중구,1,0,1,0,1,0,100.0,0.0,인천광역시 영종구 하늘달빛로 95 영종신명스카이뷰주얼리,스타코프
SF001946,인천청라제일풍경채 (판매),37.53864431,126.64879055,서구,80,0,80,0,80,0,100.0,0.0,인천광역시 서해구 청라한울로 95 인천청라제일풍경채 (판매),(주)스타코프
SF002125,함박중학교,37.424431943,126.66153193,연수구,4,0,4,0,4,0,100.0,0.0,인천광역시 연수구 솔샘로 143 함박중학교,스타코프
SF002126,해양과학고등학교,37.425249789,126.6407095,연수구,6,0,6,0,6,0,100.0,0.0,인천광역시 연수구 능허대로 71 해양과학고등학교,스타코프
SF002127,뷰티예술고,37.403471457,126.67195688,연수구,3,0,3,0,3,0,100.0,0.0,인천광역시 연수구 원인재로 21 뷰티예술고,스타코프스타코프
SF002128,인천바이오과학고등학교,37.420675064,126.66861984,연수구,4,0,4,0,4,0,100.0,0.0,인천광역시 연수구 용담로 12 인천바이오과학고등학교,스타코프
SF002129,부평공업고등학교,37.51253378,126.72679283,부평구,4,0,4,0,4,0,100.0,0.0,인천광역시 부평구 주부토로 194 부평공업고등학교,스타코프
SF002130,부개여자고등학교,37.49797925,126.74053914,부평구,6,0,6,0,6,0,100.0,0.0,인천광역시 부평구 부흥로 433 부개여자고등학교,스타코프
SF002131,인천부흥중학교,37.503059868,126.7367691,부평구,6,0,6,0,6,0,100.0,0.0,인천광역시 부평구 충선로 152 인천부흥중학교,스타코프
SF002132,부광고등학교,37.488419753,126.70307138,부평구,6,0,6,0,6,0,100.0,0.0,인천광역시 부평구 화랑로 28 부광고등학교,스타코프
SF002133,인천광역시교육연수원,37.492276099,126.50963791,중구,4,0,4,0,4,0,100.0,0.0,인천광역시 영종구 영종대로277번길 74-60 인천광역시교육연수원,스타코프스타코프
SF002134,인천과학고등학교,37.491955551,126.50825708,중구,1,0,1,0,1,0,100.0,0.0,인천광역시 영종구 영종대로277번길 74-37 인천과학고등학교,스타코프스타코프
SF002135,인천 용학초등학교,37.446763483,126.64349922,미추홀구,6,0,6,0,6,0,100.0,0.0,인천광역시 미추홀구 용정공원로83번길 9 인천 용학초등학교,스타코프
SF002231,기아 법원대리점,37.445874436,126.66687114,미추홀구,1,0,1,0,1,0,100.0,0.0,인천광역시 미추홀구 한나루로 436 기아 법원대리점,스타코프(주)스타코프
SF002291,검단힐스테이트3차 1단지,37.6000052,126.6398586,서구,20,0,20,0,20,0,100.0,0.0,인천광역시 검단구 봉화로 60-17 검단힐스테이트3차 1단지 301동 - 6대 / 302동 - 4대 / 303동 - 4대 / 305동 - 6대,스타코프스타코프
SF002292,검단힐스테이트3차 2단지,37.5984501,126.6399145,서구,20,0,20,0,20,0,100.0,0.0,인천광역시 검단구 버들로 46 검단힐스테이트3차 2단지 306동 - 5대 / 307동 - 5대 / 309동 - 5대 / 중앙밀집구역 - 5대,스타코프스타코프
SF002304,e편한세상 영종하늘도시,37.4780768,126.5132975,중구,20,0,20,0,20,0,100.0,0.0,인천광역시 영종구 숲쟁이로 12 e편한세상 영종하늘도시 지하 1층 - B1 / 지하 2층 - B2,스타코프스타코프
SF002325,인천 미추홀구 한나루로 542 (저압수용가),37.454708412,126.66983425,미추홀구,1,0,1,0,0,1,0.0,0.0,인천광역시 미추홀구 한나루로 542 인천 미추홀구 한나루로 542 (저압수용가),스타코프(주)스타코프
SF002409,청라제일풍경채 (완속충전기),37.53864431,126.64879055,서구,14,0,14,0,14,0,100.0,0.0,인천광역시 서해구 청라한울로 95 청라제일풍경채 (완속충전기) 지하1 층 - B1,(주)스타코프
SF002477,부원공영주차장 (완속충전기),37.492234198,126.71938151,부평구,2,0,2,0,2,0,100.0,0.0,인천광역시 부평구 부평문화로 18 부원공영주차장 (완속충전기),(주)스타코프
SF002478,부평삼거리역 주차장 (완속충전기),37.4796671,126.7097185,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 마장로 7-8 부평삼거리역 주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002479,희망천3지구 주차장 (완속충전기),37.4860071,126.7129068,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 동수북로50번길 17-1 희망천3지구 주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002480,백운남부1차 공영주차장 (완속충전기),37.4808784,126.71139,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 경인로 지하765 백운남부1차 공영주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002482,갈산역 주차장 (완속충전기),37.5123672,126.7221254,부평구,2,0,2,0,2,0,100.0,0.0,인천광역시 부평구 굴포로7번길 4 갈산역 주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002483,부평깡시장 주차장 (완속충전기),37.4986708,126.7268509,부평구,2,0,2,0,2,0,100.0,0.0,인천광역시 부평구 부흥로 315 부평깡시장 주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002484,화랑로 공영주차장 (완속충전기),37.494332925,126.70388533,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 마장로180번길 1 화랑로 공영주차장 (완속충전기) 지상 1층,(주)스타코프
SF002485,부평시장 주차장 (완속충전기),37.4960601,126.726988,부평구,3,0,3,0,3,0,100.0,0.0,인천광역시 부평구 시장로61번길 11 부평시장 주차장 (완속충전기) 지상 2층,스타코프(주)스타코프
SF002486,부평시장 대정공영주차장 (완속충전기),37.4971196,126.7245105,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 주부토로 19 부평시장 대정공영주차장 (완속충전기) 지상 2층,스타코프(주)스타코프
SF002487,삼산해돋이 주차장 (완속충전기),37.5168183,126.7326359,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 장제로 350 삼산해돋이 주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002488,인천나비공원 주차장 (완속충전기),37.520744627,126.69650428,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 평천로 40 인천나비공원 주차장 (완속충전기) 지상 1층,(주)스타코프
SF002489,청천화물 주차장 (완속충전기),37.5166702,126.7148586,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 평천로 226 청천화물 주차장 (완속충전기) 지상 1층,스타코프(주)스타코프
SF002490,사랑샘공원 공영주차장 (완속충전기),37.5210005,126.736027,부평구,2,0,2,0,2,0,100.0,0.0,인천광역시 부평구 후정로 27 사랑샘공원 공영주차장 (완속충전기) 지상 1층 야외주차장,스타코프(주)스타코프
SF002555,방송통신대학교 인천지역대학 (완속충전기),37.452846457,126.70444113,남동구,1,0,1,0,1,0,100.0,0.0,인천광역시 남동구 미래로 31 방송통신대학교 인천지역대학 (완속충전기),(주)스타코프
SF002688,인하대학교 (완속충전기),37.451448032,126.65154225,미추홀구,25,0,25,0,25,0,100.0,0.0,인천광역시 미추홀구 인하로 100 인하대학교 (완속충전기) 지상 1층 야외주차장,(주)스타코프
SF002698,청라린스트라우스아파트,37.5346639,126.6526145,서구,12,0,12,0,12,0,100.0,0.0,인천광역시 서해구 청라라임로 85 청라린스트라우스아파트,(주)스타코프
SF002731,한국생산기술연구원,37.383882391,126.65055845,연수구,2,0,2,0,2,0,100.0,0.0,인천광역시 연수구 갯벌로 156 한국생산기술연구원,스타코프(주)스타코프
SF002782,부흥초등학교 (완속충전기),37.496255711,126.73118653,부평구,1,0,1,0,1,0,100.0,0.0,인천광역시 부평구 부흥로366번길 34 부흥초등학교 (완속충전기),(주)스타코프
SF002824,경기도학생교육원 (완속충전기),37.677212517,126.47685293,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 불은면 고려왕릉로 419 경기도학생교육원 (완속충전기),스타코프(주)스타코프
SF002937,구월아시아드선수촌2단지 (완속충전기),37.448193941,126.71490743,남동구,15,0,15,0,15,0,100.0,0.0,"인천광역시 남동구 선수촌공원로 96 구월아시아드선수촌2단지 (완속충전기) 지하 1,2층",(주)스타코프
SF003000,디바인시티 오피스텔 (완속충전기),37.49508436,126.67114983,서구,5,0,5,0,5,0,100.0,0.0,인천광역시 서해구 가정로 115 디바인시티 오피스텔 (완속충전기) 지상주차장 1층,(주)스타코프
SF003001,더뷰룩스 (완속충전기),37.525843994,126.73345812,계양구,2,0,2,0,2,0,100.0,0.0,인천광역시 계양구 장제로 652 더뷰룩스 (완속충전기) 지상주차장 1층,(주)스타코프
SF003168,로젠택배 남인천지점 (완속충전기),37.437501517,126.74402799,남동구,20,0,20,0,19,1,95.0,0.0,인천광역시 남동구 매소홀로1088번길 27 로젠택배 남인천지점 (완속충전기),(주)스타코프
SF003190,영종하늘도시 유승한내들 (완속충전기),37.486889515,126.49905924,중구,10,0,10,0,10,0,100.0,0.0,인천광역시 영종구 영종대로252번길 38 영종하늘도시 유승한내들 (완속충전기),(주)스타코프
SF003211,로젠택배 남부천지점 (완속충전기),37.517021163,126.75067903,부평구,20,0,20,0,20,0,100.0,0.0,인천광역시 부평구 두레로 6 로젠택배 남부천지점 (완속충전기),(주)스타코프
SF003243,중부발전 인천본부 (완속충전기),37.511428227,126.60798067,서구,5,0,5,0,5,0,100.0,0.0,인천광역시 서해구 중봉대로405번길 411 중부발전 인천본부 (완속충전기),(주)스타코프
SF003322,인천광역시 부평구 청천동 174-29 (완속충전기),37.516610135,126.70616707,부평구,2,0,2,0,2,0,100.0,0.0,인천광역시 부평구 청중로84번길 14 인천광역시 부평구 청천동 174-29 (완속충전기),(주)스타코프
SF003371,대신택배 인천경서 (완속충전기),37.546799202,126.64851285,서구,2,0,2,0,2,0,100.0,0.0,인천광역시 서해구 호두산로10번길 38-12 대신택배 인천경서 (완속충전기),(주)스타코프
SF003399,덕적도 자연휴양림 (완속충전기),37.215253665,126.13803652,옹진군,2,0,2,0,2,0,100.0,0.0,인천광역시 옹진군 덕적면 덕적남로 220 덕적도 자연휴양림 (완속충전기),(주)스타코프
SF003401,청라제일풍경채 (완속충전기)_2,37.53864431,126.64879055,서구,25,0,25,0,25,0,100.0,0.0,인천광역시 서해구 청라한울로 95 청라제일풍경채 (완속충전기)_2,(주)스타코프
SF003403,시티오씨엘3단지 (아파트),37.440224719,126.64639442,미추홀구,76,0,76,0,76,0,100.0,0.0,인천광역시 미추홀구 독배로251번길 46 시티오씨엘3단지 (아파트),(주)스타코프
SF003408,시티오씨엘3단지 (오피스텔),37.440224719,126.64639442,미추홀구,50,0,50,0,50,0,100.0,0.0,인천광역시 미추홀구 학익로80번길 11 시티오씨엘3단지 (오피스텔),(주)스타코프
SF003412,CJ택배 인천강화 (완속충전기),37.706849486,126.49055967,강화군,6,0,6,0,6,0,100.0,0.0,인천광역시 강화군 선원면 연동로 245 CJ택배 인천강화 (완속충전기),(주)스타코프
SF003436,송도아크베이,37.3863273,126.6636424,연수구,21,0,21,0,21,0,100.0,0.0,인천광역시 연수구 송도과학로27번길 27 송도아메리칸타운더샵아파트,(주)스타코프
SF003474,송도아메리칸타운아이파크,37.3854252,126.66164841,연수구,3,0,3,0,3,0,100.0,0.0,인천광역시 연수구 송도과학로27번길 15 송도아메리칸타운아이파크,(주)스타코프
SF003484,청라큐브시그니처 A,37.533820552,126.62855849,서구,3,0,3,0,3,0,100.0,0.0,인천광역시 서해구 청라한내로100번길 10 청라큐브시그니처1차,(주)스타코프
SF003485,청라큐브시그니처 B,37.532038054,126.62894148,서구,3,0,3,0,3,0,100.0,0.0,인천광역시 서해구 청라한내로72번길 13 청라큐브시그니처2차,(주)스타코프
SF003486,청라큐브시그니처 C,37.532039502,126.62940251,서구,3,0,3,0,3,0,100.0,0.0,인천광역시 서해구 청라한내로72번길 17 청라큐브시그니처3차,(주)스타코프
SF003624,유호아파트,37.602083639,126.66200213,서구,2,0,2,0,0,2,0.0,0.0,인천광역시 검단구 검단로518번길 12 유호아파트 A1동 지상1층 근처 주차장,(주)스타코프
SF003738,마크로젠송도글로벌지놈센터 (완속충전기),37.365419118,126.65429778,연수구,3,0,3,0,0,3,0.0,0.0,인천광역시 연수구 송도미래로 91 마크로젠송도글로벌지놈센터 (완속충전기),㈜스타코프
SO000067,이안테라디움제물포,37.46338843,126.6462602,미추홀구,2,0,2,0,1,1,50.0,0.0,인천광역시 미추홀구 경인로 26 이안테라디움제물포 지하주차장 1층,㈜선광시스템
SO000082,원조선창집장어구이,37.72168028,126.51333992,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 선원면 해안동로 1199 원조선창집장어구이 식당 입구 오른쪽,㈜선광시스템
SO000109,송도프라자,37.39590003,126.65240217,연수구,3,0,3,0,1,2,33.33,0.0,인천광역시 연수구 신송로 122 지하1층 입구 인근,㈜선광시스템
SO000110,스카이플러스,37.42339909,126.74966433,남동구,1,0,1,0,1,0,100.0,0.0,인천광역시 남동구 서창남순환로216번길 17 스카이플러스 지하주차장 1층,㈜선광시스템
SO000116,송도동충전소,37.39621004,126.64830451,연수구,2,0,2,0,0,2,0.0,0.0,인천광역시 연수구 해돋이로152번길 27 지하주차장,㈜선광시스템
SOA07001,가좌동 리치탑,37.489985,126.6728725,서구,5,1,4,0,4,1,80.0,20.0,인천광역시 서해구 건지로284번길 102 주차장,선광시스템
SOA70001,이안테라디움제물포,37.46338843,126.6462602,미추홀구,2,0,2,0,0,2,0.0,0.0,인천광역시 미추홀구 경인로 26 지하1층 주차타워 인근,㈜선광시스템
SOEK0013,동북건영 전기회사,37.4823928,126.72098872,부평구,1,1,0,0,1,0,100.0,100.0,인천광역시 부평구 동수로52번길 15-87 지상주차장,㈜선광시스템
SOEM0011,송도동충전소,37.39621004,126.6483045,연수구,1,1,0,0,1,0,100.0,100.0,인천광역시 연수구 해돋이로152번길 27 지하주차장,㈜선광시스템
SOEV1013,세라핌 팬션민박,37.26855244,126.4903283,옹진군,2,0,2,0,2,0,100.0,0.0,인천광역시 옹진군 영흥면 영흥서로16번길 139-11 세라핌 팬션 주차장(숙박시설 앞),선광시스템
SOEV1199,그린셀프세차,37.5463233,126.7437752,계양구,1,0,1,0,1,0,100.0,0.0,인천광역시 계양구 병방로 31 그린셀프세차장 주차장,선광시스템
SOEV1203,연희탑세차장,37.54765331,126.67731501,서구,1,0,1,0,1,0,100.0,0.0,인천광역시 서해구 서곶로 336-2 연희탑세차장 주차장,선광시스템
SOJWE002,강화바다펜션,37.6134744,126.3817861,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 화도면 해안남로 2355-7 주차장(관리동앞),선광시스템
SOJWE008,바바벨리펜션,37.66769825,126.35741442,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 삼산면 삼산남로 382-2 바바벨리펜션 주차장(숙박시설 앞),선광시스템
SOJWE014,노루목별장,37.65827926,126.33114656,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 삼산면 어류정길178번길 106-2 별장주차장,선광시스템
SOSKQ146,을왕낚시,37.44573495,126.37574825,중구,1,0,1,0,1,0,100.0,0.0,인천광역시 영종구 용유서로304번길 3 마트앞,선광시스템
SOSKQ160,글로리아치유교육연구원,37.72252038,126.4038364,강화군,1,0,1,0,1,0,100.0,0.0,인천광역시 강화군 내가면 고비고개로771번길 33-9 주차장,선광시스템
ST281101,CU미단유커타운점,37.528062,126.505529,중구,1,0,1,0,1,0,100.0,0.0,인천광역시 영종구 자연대로 701 CU미단유커타운점 지상주차장(건물 벽편),SK일렉링크
ST281102,현대블루핸즈 동인천서비스,37.4636011,126.6378841,중구,2,2,0,0,2,0,100.0,100.0,인천광역시 제물포구 인중로 43 동인천서비스 주차장입구 좌측,SK일렉링크
ST281103,로지스제이,37.5178956,126.5430871,중구,4,0,4,0,0,4,0.0,0.0,인천광역시 영종구 영종순환로339번길 9-12 로지스제이 주차장(건물 외벽- 회색&주황색 컨테이너 건물) 오른쪽 건물 옆쪽 뒤쪽,SK일렉링크
ST281104,영종도 MAZI프라자,37.4888918,126.5618424,중구,2,0,2,0,2,0,100.0,0.0,인천광역시 영종구 하늘중앙로195번길 20 지하1층/지하2층,SK일렉링크
ST281105,이마트 동인천점,37.4665583,126.6291257,중구,4,4,0,0,4,0,100.0,100.0,인천광역시 제물포구 인중로 134 4층 A구역,SK일렉링크
ST281106,인천지방조달청,37.454610356,126.63249418,중구,2,2,0,0,2,0,100.0,100.0,인천광역시 제물포구 아암대로 90,SK일렉링크
ST281402,인천 영창운수(운수사 전용),37.4813274,126.6256352,동구,6,6,0,0,0,6,0.0,100.0,인천광역시 제물포구 만석로 67 주차장입구 정면2대 좌측1대,SK일렉링크
ST281403,이마트 T송림점,37.483059,126.6603512,동구,4,4,0,0,4,0,100.0,100.0,인천광역시 제물포구 봉수대로 82 1층 주차장 안 A 기둥 옆 벽면,SK일렉링크
ST281703,인천 대신교통(운수사 전용),37.4657338,126.6754659,미추홀구,6,6,0,0,0,6,0.0,100.0,인천광역시 미추홀구 염창로 16-1 대신교통 주차장 출입구 좌측,SK일렉링크
